scenario_id,split,class_name,send_v_rms_a_v,send_v_rms_b_v,send_v_rms_c_v,send_i_rms_a_a,send_i_rms_b_a,send_i_rms_c_a,send_v_rms_ratio_a,send_v_rms_ratio_b,send_v_rms_ratio_c,send_i_rms_ratio_a,send_i_rms_ratio_b,send_i_rms_ratio_c,send_v0_rms_v,send_v1_rms_v,send_v2_rms_v,send_i0_rms_a,send_i1_rms_a,send_i2_rms_a,send_v0_v1_ratio,send_v2_v1_ratio,send_i0_i1_ratio,send_i2_i1_ratio,send_active_power_w,send_reactive_power_var,send_power_factor,send_z_magnitude_a_ohm,send_z_magnitude_b_ohm,send_z_magnitude_c_ohm,send_v_rms_imbalance_pct,send_i_rms_imbalance_pct,receive_v_rms_a_v,receive_v_rms_b_v,receive_v_rms_c_v,receive_i_rms_a_a,receive_i_rms_b_a,receive_i_rms_c_a,receive_v_rms_ratio_a,receive_v_rms_ratio_b,receive_v_rms_ratio_c,receive_i_rms_ratio_a,receive_i_rms_ratio_b,receive_i_rms_ratio_c,receive_v0_rms_v,receive_v1_rms_v,receive_v2_rms_v,receive_i0_rms_a,receive_i1_rms_a,receive_i2_rms_a,receive_v0_v1_ratio,receive_v2_v1_ratio,receive_i0_i1_ratio,receive_i2_i1_ratio,receive_active_power_w,receive_reactive_power_var,receive_power_factor,receive_z_magnitude_a_ohm,receive_z_magnitude_b_ohm,receive_z_magnitude_c_ohm,receive_v_rms_imbalance_pct,receive_i_rms_imbalance_pct,send_v_spectral_entropy_mean,send_v_spectral_entropy_max,send_v_fundamental_residual_ratio_mean,send_v_crest_factor_mean,send_v_flatline_fraction_mean,send_i_spectral_entropy_mean,send_i_spectral_entropy_max,send_i_fundamental_residual_ratio_mean,send_i_crest_factor_mean,send_i_flatline_fraction_mean,receive_v_spectral_entropy_mean,receive_v_spectral_entropy_max,receive_v_fundamental_residual_ratio_mean,receive_v_crest_factor_mean,receive_v_flatline_fraction_mean,receive_i_spectral_entropy_mean,receive_i_spectral_entropy_max,receive_i_fundamental_residual_ratio_mean,receive_i_crest_factor_mean,receive_i_flatline_fraction_mean
stage4_001673,validation,AG,122193.164622955,131582.909993925,132002.5314082,1866.75220590365,290.496128015314,287.251564458105,0.929383233786463,0.998733969125429,1.00331252690387,7.33090541368396,1.12213865292673,1.11414990899537,3227.08805216126,128581.311792527,3614.62134783136,515.093285863894,798.280022091481,560.93641929793,0.0250976444957129,0.0281115606727029,0.645253885365135,0.702681269447638,222988559.668331,198362455.364785,0.747159029824699,65.4576243362758,452.95925592161,459.536335884613,7.6282354428492,193.843408522233,58808.1046385012,140218.788989938,136360.819921735,129.647076296749,310.478372603394,300.345585700447,0.470868409768049,1.12551200170256,1.09219645975285,0.4721642809334,1.12895777393553,1.09189550136563,45579.5782731721,106319.599544827,22875.8209900605,101.171886562252,234.912004084211,48.8345991288099,0.428703441964665,0.215160902486427,0.43067993462771,0.207884647356309,82011535.8726527,41938647.4737805,0.89033945713232,453.60147192132,451.621759719329,454.013064995522,72.8208110157183,73.263350431061,0.114267938547578,0.117172477369575,0.0231453486231611,1.43993171719909,0.0025062656641604,0.11385069174632,0.115972654751068,0.0270010058686044,1.4610992684951,0.00417710944026733,0.113315059522071,0.114525230603182,0.0295064102693259,1.40954016751885,0.0075187969924812,0.115241495236497,0.11834952261133,0.0370030919469364,1.52970879689524,0.0050125313283208
stage4_006643,train,CA,117633.271202841,132032.379397826,118084.889340276,1356.60833493552,192.643724862721,1364.51951917494,0.893759115167202,0.999107511242141,0.890803991466656,7.16056230929733,1.0036633100295,7.06916117381934,222.130964810896,122369.462712026,9851.77740395918,52.6912945138215,834.198380013014,740.139934551406,0.00181524834617963,0.0805084633503992,0.0631639856612998,0.887246909469974,89951630.5231294,270144981.90184,0.315922098846728,86.7112991815962,685.370777023298,86.5395384095907,11.746366053437,120.655558874507,62659.0500451655,125671.420731634,62650.4292340236,104.707940206498,211.558053941864,106.915645933604,0.500419586484966,0.997653560201469,0.501963594538069,0.495118113832889,1.00148074065935,0.503826653562581,236.739144593843,62585.6189603703,62964.2533142192,0.0509478661135185,105.854737439325,105.728952473224,0.00378264445612894,1.00604986193535,0.000481299820357319,0.998811720956996,34651445.1654982,19671055.5019575,0.869642612075705,598.417368554794,594.028061754471,585.979990926027,75.3296264714475,75.7476957516422,0.114964779327733,0.119703416698316,0.0338720306766174,1.46124122385233,0.00918964076858814,0.131699606676206,0.142945816424307,0.180366603488051,1.20018985688005,0.0142021720969089,0.113209008316281,0.114398016434998,0.0357267579728973,1.40243750431317,0.0484544695071011,0.117197221986738,0.118163913948581,0.031107183261727,1.67314505609286,0.037593984962406
stage4_004094,validation,AB,96771.457762123,93470.9659948466,132205.311554358,1478.90271471284,1479.15432223775,178.696686796707,0.736320547125342,0.707504258972603,0.996503290533531,8.27101946366744,8.29699975105587,0.999757550562512,92.7106088167878,105618.663429089,26544.6099060199,56.831083584965,883.272313632686,828.006440831898,0.000877786234049746,0.251324993558942,0.064341520398429,0.937430538750284,60167822.3682282,206984113.806859,0.279133900857283,65.4346339346013,63.1921663545141,739.830793308219,36.0377896797254,124.376130545001,65191.2594834737,62642.8224556189,127340.24826048,98.1787246827823,95.4645189348409,191.358990526357,0.509747264212344,0.492681929641133,0.996908037530609,0.506763813941554,0.495710305863311,0.995066322631416,164.573508104746,63925.5970672782,63587.3027439331,0.762471414774301,95.9681746419905,96.1585217072009,0.00257445398486528,0.994707999004076,0.00794504446519591,1.00198343946752,33575101.1390228,14937509.2999603,0.913657546178985,664.005971702201,656.189578647284,665.452132195173,76.0626185489676,74.7225312637959,0.142079078427097,0.158933673020013,0.160497214696406,1.65723081763253,0,0.185824020434424,0.221903535778326,0.26629763195013,1.20305166938829,0.0108604845446951,0.119428626504853,0.121380735940297,0.0516392975782563,1.48405808761564,0.0175438596491228,0.116920758078243,0.11926812314326,0.0493366828119736,1.6172194962967,0.0150375939849624
stage4_001843,train,AG,120592.116846265,132141.999649964,132074.302710202,1321.8820763876,196.556899710676,232.751284223986,0.91425230309752,0.997027840534768,0.99732559555528,6.89387472202437,1.02835424698587,1.20977259403531,3644.17015511177,128268.45442016,4056.23088479255,374.954173741165,547.504986466381,415.981959213042,0.028410494003263,0.03162298090461,0.684841568587593,0.759777480562883,102825954.233266,174163246.102927,0.508404249132489,91.2275905698154,672.28369924674,567.44822332796,9.00438937447147,192.781767151304,1310.56058067927,130069.353773798,148606.511125796,2.36828050279762,220.631009479608,250.04483023358,0.0105388306684562,1.04851838538197,1.18321635495674,0.0111804485370627,1.04548182809224,1.18413102924183,58478.1572347557,92101.2071132424,33149.4989066341,98.8016230148457,155.470511059891,55.9986507703447,0.634933667729831,0.359924695296072,0.635500728345745,0.360188246559329,57595993.8568878,31938300.4367,0.874540376162087,553.380640144239,589.533420893946,594.319470580433,157.82474128071,157.074069296769,0.11492393316548,0.118690143172666,0.0246410233815311,1.42933447562443,0.0050125313283208,0.11839045391417,0.127504620820374,0.0721392329672291,1.49067983574128,0.00835421888053467,0.240481979025469,0.493980901301762,0.305764923883442,2.02555164372645,0.0142021720969089,0.247388512796189,0.513635704223587,0.0286016694639909,1.45788832121438,0.0183792815371763
stage4_002874,validation,BG,131460.756700664,95031.5450016691,131857.4658848,206.188680979923,1456.89692162537,179.118752423518,0.997978009629106,0.717089829476863,0.996996417442374,1.15929290992525,8.14983153910069,1.01198428291041,12361.7916331072,119406.998603101,12473.7161521399,445.413475804702,559.262594610321,470.334100188149,0.103526525059027,0.104463861398958,0.796429942029386,0.840989733125037,85572006.6601056,148114165.689239,0.500255390270686,637.575040860096,65.2287362208498,736.145512966888,30.8295895915518,208.084108429198,145583.652888971,3430.22767945667,130772.990691589,219.878280101073,4.55861787645016,197.407521421894,1.14087402043933,0.0267627303291601,1.0223388126075,1.14673434943507,0.0235817480221284,1.0205467198705,54458.03897757,92557.4805769621,35167.4370440415,82.7593722098169,139.497846438854,52.9486544435945,0.588369936585384,0.379952401738069,0.593266307133225,0.3795661065406,52972467.8904615,23228735.0609641,0.915818753333502,662.110203982173,752.47098406235,662.451915457181,152.423261930764,153.127304041031,0.121554515498521,0.130399081078619,0.077061611522071,1.54091994043144,0.00668337510442774,0.147922436910275,0.203526955117451,0.170394875917643,1.45663090701052,0.0025062656641604,0.200085166250438,0.370087092304743,0.251921291019485,1.81148845669836,0.104427736006683,0.235611159648556,0.477710097209499,0.0518586994212965,1.43800569379515,0.0292397660818713
stage4_004852,train,AB,117549.98472528,112700.753908049,131252.463889901,1667.73744261063,1661.32763051355,201.815373179363,0.895564291673264,0.854527195271186,0.999881777215741,8.33052362923311,8.26794739867658,1.00358443504903,242.016261535502,120200.397187056,11577.074330117,52.7442744668349,1023.41986340792,900.291914200413,0.00201343978222364,0.0963147759994564,0.0515372784452314,0.879689701548784,181375438.621911,286987066.657136,0.534246586990326,70.4847068380685,67.8377653137639,650.359097139993,15.3954735551695,124.551546708351,93616.1545579854,37901.3418831521,127972.747797371,158.944613056283,63.3021711418653,215.91082820454,0.738186451150829,0.298678888999363,1.00085035612896,0.742135880440554,0.296966390080607,0.99669379825292,385.582153778059,74650.3974212302,57326.6336105159,0.643451621355845,126.429027840885,96.4950798305539,0.00516517215042182,0.767934741017367,0.00508942947948354,0.763235164253547,39251882.6040204,21820656.7390336,0.874024378714092,588.986016939344,598.7368395029,592.711115332013,104.13270777698,104.488877570215,0.115578050738122,0.119227425222277,0.0434511737206538,1.47149146923349,0.000835421888053467,0.144151965848881,0.158522359335729,0.178763682184208,1.23311422077504,0.0050125313283208,0.119185977767569,0.127353511906151,0.0480334946001493,1.48357936037431,0.0075187969924812,0.120802897721371,0.127809742027516,0.0479247511400728,1.63239072161032,0.00918964076858814
stage4_009783,train,CAG,121864.742719366,132202.274710595,120727.287053445,1340.34050557008,224.83949167825,1341.55206773554,0.919538590068332,0.993941748728888,0.90745317451019,6.9670602123315,1.17217402183822,7.03810057972508,2338.52156220562,124914.513725519,5040.55317263405,261.141404111436,930.899927572111,529.943045383285,0.0187209755893071,0.0403520217331182,0.280525754033005,0.569280359453282,118420661.576883,318072673.736857,0.348909792777472,90.9207341066918,587.985116510491,89.9907576880157,9.18502831010217,115.254438774372,8245.03881517561,145052.152189532,9860.00761429029,13.7562080898916,245.828935935696,17.8639077901258,0.0655141257980425,1.17043748466983,0.0787285141316501,0.0644264832713916,1.16685333838907,0.0847464526814241,45799.5405656653,51321.7789851723,48341.6953479645,77.7953840578371,86.2443133361309,82.6026797693673,0.892399707712735,0.94193335273766,0.90203494060687,0.957775377576832,31487963.2804848,17339203.4221987,0.875971178937027,599.368573177829,590.053207680462,551.951327230897,251.549636544986,250.93550653035,0.11503983346429,0.118677566261355,0.0308919954137429,1.46488203914492,0.0075187969924812,0.12904689485935,0.140476232026472,0.141365268853609,1.27318455800262,0.012531328320802,0.16778545816455,0.219242887820127,0.206691809505458,1.70711840981274,0.0484544695071011,0.174320936592763,0.223789231904542,0.0410093704847872,1.30977034684917,0.0543024227234754
stage4_002240,ood_test,BG,131672.243408369,108973.86453379,127762.554172258,190.49474354697,411.815299542871,184.217117128896,1.00703161816867,0.836697443000086,0.981593544665873,1.12566741383655,2.45191503575828,1.0711103890872,5685.60642536662,122677.380180788,9831.17319047965,90.4055244230358,245.259835472853,107.764244646615,0.0463460045934127,0.080138434452966,0.368611208797139,0.439388065472886,72723513.1372865,50472252.6524996,0.821529699281039,691.211951346588,264.618300132983,693.543337142026,18.4835872840007,86.8113120279326,137508.296123546,41836.3257320216,137247.811658702,209.623611312788,63.3774685464298,207.71364459982,1.11621402613858,0.334805504950395,1.10038963751792,1.1184913445706,0.326489918833033,1.09294121418684,48394.6252178996,100670.729802823,26241.5998725758,72.183439595706,152.311634575559,44.2563409967902,0.480721907079513,0.260667623290041,0.473919407383795,0.290564414991131,54550441.5885339,24894991.627102,0.909741365761953,655.977135697583,660.113549681661,660.754915369774,90.6578555869489,91.2679404178434,0.116022758632673,0.121480029107813,0.0538586108270959,1.49406490992719,0.0116959064327485,0.133192678521253,0.166427827888316,0.125240909478878,1.36033626474711,0.0150375939849624,0.121535565715982,0.135415225754626,0.0705928548683795,1.47680357729282,0.0200501253132832,0.124346471034115,0.13963777072773,0.075005908660868,1.57896160503433,0.0292397660818713
stage4_002993,validation,BG,131518.512255921,120055.231382645,131156.737483961,321.278073597556,1901.2756507868,275.284881889054,0.997343097975398,0.911714584663342,0.996262772752397,1.24813622310262,7.36521767353691,1.07066520699812,3508.21825246059,127576.332087234,4015.93174619983,541.111224207391,779.696449791591,603.232054492993,0.0274989741048656,0.0314786581530955,0.694002421521898,0.773675517766221,130881162.163481,254373591.400513,0.4575151393409,409.360373657697,63.1445689282153,476.440030356699,8.98539424374172,195.287729737303,152650.58840386,1240.10744753695,135119.746780836,335.184983528933,2.3078337736792,298.105720246714,1.22369935088522,0.00992463328475671,1.08428464058106,1.22112633818863,0.00840602318079977,1.07727492523478,63278.3572434037,94414.8747970663,30583.9213832726,139.665225656582,207.358278795535,67.6013476088018,0.670215973694962,0.323931175559033,0.673545452189536,0.326012291389919,81569386.2684432,41343034.3692902,0.891971641043119,455.421918955635,537.34695352861,453.261167444254,157.167830591845,157.116700286344,0.114323991931849,0.116512369200735,0.0287177655874907,1.48704626606293,0.0025062656641604,0.116971369080716,0.119305372292126,0.0385254542474406,1.46805801565017,0.00417710944026733,0.212202967595811,0.408552258130234,0.319355440265005,1.75782671931143,0.0451127819548872,0.274875415059782,0.594349219045982,0.210838672268083,1.75384331193479,0.0108604845446951
stage4_002677,test,BG,131585.735305764,129805.514275838,131709.239297853,210.907948966514,1087.90669096134,212.953210280776,0.998654861046559,0.983678169336606,0.997913123513018,0.995353973454332,5.13439815135038,1.009071980485,2584.84262679616,130987.047288126,2499.13870436202,293.454012037042,501.503444197656,294.680231084684,0.0197335742755572,0.0190792811663643,0.58514854769648,0.587593633691063,192533598.795723,33979115.6749322,0.984781284335417,623.901260955584,119.316771699541,618.489099667463,1.45285371746183,174.034407837248,125739.453648225,123355.318175709,127532.159701327,224.571268934742,220.04443474428,226.761553435209,0.994971913931556,0.975700351606361,1.00729792239799,0.99678104950225,0.976676371777485,1.00758130201576,4337.84996139515,125436.891928901,3250.85049683397,7.44670953399718,223.604971476126,6.01941176723361,0.0345819311582904,0.025916223264497,0.0333029694502667,0.0269198476558751,75734206.0628206,37025733.9880106,0.898383789249271,559.908906623149,560.592765361521,562.406447518741,3.32703891516987,3.00149518906902,0.113964816753076,0.117095384354112,0.0215013087272559,1.43424048854494,0.00334168755221387,0.113581579999927,0.117989990091445,0.0160941192014933,1.42558843054282,0.00918964076858814,0.114089394056044,0.117228300324095,0.0192862636200938,1.44037882222053,0.0025062656641604,0.114071890285956,0.116555831639591,0.0207321743599395,1.44060113624843,0.0025062656641604
stage4_001577,test,AG,111542.897327412,131220.1689019,131976.645432808,1870.67922431922,235.167763907758,249.889743047318,0.847290735443821,0.997180865007148,1.00175952250358,8.82320001662719,1.11012629306404,1.17960991700187,6616.27224270012,124910.737051047,6806.46123076065,562.403341438138,730.362782969136,596.659473384821,0.0529680025824861,0.0544906017805263,0.770032858399227,0.816935757541242,107097669.176538,226870686.537464,0.426889913797079,59.6269504024694,557.985357862951,528.139505941296,16.3583528535828,208.280251188352,1717.21590880682,141677.957774059,146452.625211465,2.36341297171533,252.474590318996,261.062878558521,0.0135984490418111,1.12229395811076,1.158433597632,0.0104915287855544,1.12322850883834,1.15801976733953,61991.089814617,94876.7335723611,31572.6390594835,111.027475862568,168.769102197726,56.1916372181318,0.653385582328647,0.332775358833402,0.657866128436775,0.332949790491266,66419437.6901902,32642525.331683,0.897471785935586,726.583093753814,561.157293472787,560.986019996848,149.804907804828,150.435563121837,0.113976120854365,0.116481799196687,0.0224948860729445,1.42362592988343,0.00334168755221387,0.119299459556551,0.131834366702924,0.0784192211540159,1.40243352671446,0.0025062656641604,0.208473383432759,0.399253613985298,0.271220685270306,1.87325521341362,0.0409356725146199,0.241468306311489,0.498712976348285,0.0249234144265653,1.36003059481469,0.0142021720969089
stage4_005829,train,BC,130739.49135158,101470.515470003,98357.8727853635,315.063667381228,2993.1764826088,2885.03675540747,1.00012217758922,0.780058234922344,0.751389117303688,1.00064769116374,9.63534028558333,9.1800685653716,302.157710647353,109062.478169027,21441.431206312,39.5422348214375,1806.3731420689,1590.40509519121,0.00277050105334177,0.196597689382059,0.0218904023208341,0.880441066218283,171949345.224071,459878006.427226,0.350221684480446,414.962132696136,33.9006122958587,34.0924158421932,29.3872640663568,129.726775799104,120330.339309241,62606.1249746536,57097.7645645325,334.167505825991,175.166784007609,156.456499958771,1.00067644895871,0.522190233058611,0.475400099099151,1.00039769894705,0.529235358397179,0.47008318100389,299.438917743549,60487.1546462002,59673.3204995037,0.896363603009208,167.138148950989,166.355109771702,0.00495045467909706,0.986545339230176,0.0053630102321646,0.995315018239689,51975736.6542964,30193575.4959053,0.864686955662526,360.089886692634,357.408656723036,364.943384132835,79.0294472351747,80.0751566070659,0.114806067998041,0.118819186391274,0.0346709391652878,1.45319365331687,0.00334168755221387,0.111917598465486,0.11309649666185,0.0865479112804392,1.36277619572142,0.00417710944026733,0.11075239086515,0.111026483375634,0.0149377374658771,1.39569052485127,0.00167084377610693,0.113788116317269,0.114590064906258,0.0162545355410513,1.63738899910385,0.00584795321637427
stage4_008987,train,BCG,131392.317148646,113112.625481986,113881.495501563,326.564709473722,1468.44364103582,1498.15068005831,0.993874199170316,0.854186287470143,0.858786277866772,1.18092046012252,5.3403901320715,5.46379697453811,3897.8674655548,119423.525144342,8080.57095238949,263.979153580207,1031.47085456455,607.337178319764,0.032639025358225,0.0676631421038934,0.255924975884704,0.588806921331926,103413309.443566,336813631.727152,0.293511098630619,402.346957086674,77.0289184555952,76.0147140187063,15.3016602095172,106.729067109392,148789.197014315,3036.25218493595,2323.3523400097,340.825304713109,6.18300375375692,5.52726670846259,1.1817538139133,0.0242602839843034,0.018568244843598,1.1809490341048,0.0214862836804439,0.0191125900051264,48286.4294584731,50332.2109224384,50193.3254627352,110.790911720417,115.061199490093,115.021086909674,0.959354428774888,0.997240624698224,0.962886813377573,0.999651380477546,47180013.3758195,18678091.3238907,0.929788609519375,436.555604753464,491.064263561389,420.343808713356,285.047648528753,285.331236007507,0.116513990067834,0.121953654494239,0.0465687544709217,1.44691734500075,0.00167084377610693,0.143495818582814,0.169783929379996,0.217683364068138,1.20645427682548,0.00167084377610693,0.327357024154048,0.435127919301567,0.597438377341007,2.0674042643316,0.0050125313283208,0.320968250329622,0.431084285926416,0.0735805008530639,1.27466005820263,0.0025062656641604
stage4_005701,train,BC,132335.473705241,121950.179608415,120939.598227285,177.027241922356,1654.1466942331,1610.48469624949,1.00136502575594,0.921417118558885,0.914857417572719,1.00038121042007,9.27524888910727,9.09022664834595,123.349938255809,124968.932423458,7283.82838655509,37.6646817585675,983.8186683099,904.294842437581,0.000987044826772121,0.0582851133101931,0.0382841706218806,0.919168208091709,100505404.274114,334794361.081046,0.287523978725472,747.542989814434,73.7239206374943,75.0951552094411,9.11122753425319,128.756475590251,125585.200657411,63366.4331545516,62622.9725221654,194.906274196486,97.2362000957662,97.0125678669061,0.999632709732198,0.502343588426609,0.497410723072076,1.00406166138313,0.498820067372497,0.498055833036435,134.774400954995,62828.1406657207,62892.5111902628,0.305117930920684,97.4574821995891,97.2293008878938,0.00214512795583219,1.00102454925229,0.00313077994664191,0.99765865784191,33086686.100247,15911859.4802748,0.901201375320847,644.336367185427,651.67533379691,645.514018431914,75.0817767970058,75.4663532969537,0.11773825870014,0.120757788145318,0.0567868153024332,1.47675352467101,0.00334168755221387,0.125392893224034,0.132526583675308,0.101670733395079,1.37244910162834,0.0075187969924812,0.120388461280948,0.124467412310837,0.061033503358615,1.48303599443685,0.0025062656641604,0.121672952990861,0.123170288224985,0.0566056876289689,1.73037379607382,0.00417710944026733
stage4_003459,ood_test,CG,127194.575380965,130868.878423664,123218.371772426,338.985144824847,378.678570316311,930.488311209251,0.987750507028241,0.999312093131694,0.93546694008018,1.03556949565685,1.13584810996698,2.83400538945652,2735.61215457628,127086.172234627,2061.89614438261,193.654032385603,526.154524840935,245.693223700063,0.0215256475702626,0.0162243941109181,0.368055434749227,0.466960202944829,104828465.72187,167669509.500283,0.530126294465871,375.221679541994,345.593568483024,132.423341903449,6.01956831248821,107.666615141238,117086.935027384,128413.765359509,5739.99591825845,374.713167610229,422.646252282363,15.5182748592793,1.04399890835361,1.15987509486799,0.0525588650435501,1.03711962341055,1.16239838269058,0.0426231357449743,48078.5855571407,83010.5153757158,29583.243481763,157.640366758072,268.249454973742,98.0745692954084,0.579186689054165,0.356379470093224,0.587663325442741,0.365609575255273,78878092.7471705,58550979.25791,0.802959062085887,312.470831420518,303.832731666382,369.886212888294,146.48156677482,150.254329790913,0.123082034730076,0.125848317326228,0.0794656069280347,1.52605569204373,0.0116959064327485,0.141531170789678,0.18032438762642,0.138859240155433,1.43673083369453,0.00835421888053467,0.25108373203965,0.508451877689298,0.303931183448081,1.89877425922915,0.0116959064327485,0.257361888896987,0.530181246034417,0.283081633073195,1.81923360963115,0.00918964076858814
stage4_000529,train,Healthy,130425.492971842,130969.082241272,129938.57729654,310.372069030413,311.527788831865,311.811824687513,0.999299728844312,0.998203468153023,0.998570028965644,0.999463932598261,0.999570455155478,1.00096939193482,459.158964484699,130444.160203948,157.39029406478,0.260807450414051,311.235897548165,1.0712351488079,0.00351996566014766,0.00120657217478116,0.000837973551472128,0.00344187530181065,105808038.730377,60325051.8043676,0.868726154332287,420.223035466061,420.408987372737,416.721134378917,0.789995637826509,0.462591081596384,119584.43787271,119738.611621382,120153.583382194,332.646958218502,332.891351404576,332.993411714244,0.998767130752714,1.00135483311077,1.00106737074889,0.999971930261653,0.999669350372556,1.00028617918753,338.463046317677,119825.307248219,4.11658726179832,0.313115940167234,332.843420310401,0.497138653850978,0.00282463741667317,3.43549067916913e-05,0.000940730448795501,0.00149361118025815,103397706.841195,60206368.0688679,0.864174987919377,359.493555910286,359.692767974194,360.828710585131,0.474978447080855,0.104088880204417,0.113554461600319,0.116830060287325,0.0102052226341708,1.43049495885223,0,0.113468699794185,0.116374072700706,0.00766327038572972,1.42803451078174,0.000835421888053467,0.113639695520174,0.117032500157712,0.00988412099352624,1.44181931258504,0.000835421888053467,0.113607333903693,0.115842572083472,0.00764023676947335,1.42788195488091,0.0025062656641604
stage4_002407,train,BG,132478.676910628,113644.464283127,131688.846214265,324.516222887414,1555.74466338953,294.80459127386,1.00282684081179,0.861634580585015,0.999839203510728,1.17285355472213,5.67792935946236,1.06555163595572,6270.77600630256,125937.188820273,6031.08161695227,444.199606134955,661.017281441929,486.412230607013,0.0497928853664639,0.0478896001526549,0.671993938140298,0.735854030239518,123774928.054808,198950012.168573,0.528252072561145,408.234373406317,73.0482751813065,446.698762883011,14.9552263468766,173.917532846257,146211.355378267,6543.02523337233,135949.185909625,334.205852766439,14.124352663152,313.006041007905,1.16077494585066,0.052681837156037,1.08695933566666,1.16397090005526,0.0489336731423077,1.08157238364038,58213.8945067958,94459.3781708255,31456.0956257136,133.519537584915,216.598765012238,72.1996198138423,0.616284964331636,0.333011885477657,0.616437206266486,0.333333478654706,85049606.2983284,33773131.2222089,0.929403439568587,437.488913398674,463.244255465382,434.334064198435,145.133292076536,145.197621555227,0.118074011313193,0.120622497579557,0.0546236981594213,1.46409099208001,0,0.142506132621489,0.191450165028215,0.136670042566251,1.35617440872858,0.0025062656641604,0.188832499256089,0.333518201771025,0.215051887489985,1.83681723006288,0,0.188962655851828,0.33568293353661,0.173152213819264,1.64765795522417,0
stage4_000948,train,Healthy,131081.03545887,131540.600845453,132062.756742411,173.328875310668,173.207194213595,173.602850835206,1.00127300428869,1.00056571830121,0.998413939819103,1.00065208843368,1.00038514787062,0.999166110737871,202.117787569364,131561.147720363,450.896462539562,0.0867167850901871,173.37961925199,0.164607230311238,0.00153630301248945,0.00342727674813202,0.000500155586131223,0.00094940357477656,67748597.3004141,9633958.26730738,0.990040152620938,756.256193458391,759.440746342445,760.717673166395,0.746207324765968,0.228202470219423,127406.131977523,127184.289713731,127476.599740571,184.333371593389,183.996686987537,184.527664843346,0.99968108377302,0.999841644435196,0.999178457488529,1.00031598933631,0.999319106105417,1.00024252614308,54.4431629088483,127355.664868585,121.768012110688,0.230928261167288,184.285864685745,0.103352810911668,0.000427489134189884,0.000956125604906053,0.00125309806892178,0.000560828748791512,66655174.957612,22684824.2331548,0.946677195661106,691.17236274808,691.231411804421,690.826493950331,0.22952257884837,0.2881272160879,0.113712810173579,0.116633437911095,0.0131796498072137,1.4331891475658,0.000835421888053467,0.113775684547821,0.1157409621741,0.0137202757257591,1.44226411167427,0.00334168755221387,0.113880129550717,0.116612078437476,0.0142104166312341,1.43097519144349,0,0.113789396238327,0.116679525437472,0.0137660028496292,1.42420091202762,0.0025062656641604
stage4_006501,train,CA,107933.270074805,131956.218676524,122304.348309774,1727.25114431193,177.724653878165,1727.86869221199,0.815287206435956,0.997383084929037,0.925959292844618,9.79409546880094,1.00355738329346,9.73080184104063,289.190630349909,120368.104908714,13597.7341288689,46.0495539727639,1054.440370258,941.385082046059,0.00240255199306518,0.112967917366326,0.043672032361106,0.892781714925921,258556965.522663,238861022.95724,0.734530038063774,62.4884634931312,742.475598050584,70.7833580532105,19.897866399366,128.010767520818,40053.9612964406,126376.679115655,107837.857304034,61.8389038101221,195.280537039237,167.62124482813,0.318587472251952,1.00242190555722,0.854943069479731,0.31795386800441,1.00044778407817,0.862786695552399,559.019985143541,85017.944424246,50064.2859243968,0.322913513841709,131.949895386795,77.0774121502347,0.00657531758653195,0.588867282824108,0.00244724342444627,0.584141517689661,40752686.2244849,19621375.7881392,0.901004158130438,647.714607287143,647.154504139153,643.342420076911,94.4213993273401,94.2516017858757,0.115813204503933,0.121836380192902,0.0446089492676528,1.43854399247123,0.00334168755221387,0.143833855073299,0.158313394898572,0.185963799996218,1.18595000012743,0.0075187969924812,0.120375494548895,0.133016651824744,0.0666653756536427,1.51065579019652,0.0242272347535505,0.122451855767368,0.133627853808986,0.0610724400304342,1.55385700752437,0.0142021720969089
stage4_007466,train,ABG,63656.3910453136,68240.4510110317,129571.599294924,2650.69580928409,2548.0200296159,345.204494162863,0.486985573042433,0.524955763711083,1.00010987068418,8.60610041757234,8.18789667383493,1.11465143763911,15800.8150963349,86622.5662902613,27314.772399377,595.720855149938,1779.79355614608,1011.61836812625,0.182409916642141,0.31533090705081,0.334713457688822,0.568390847709764,100441758.689431,340078659.64514,0.283252697595546,24.0149740390265,26.7817561156765,375.347370865321,75.6288689093341,124.757816307626,6202.89656357762,6179.57552336203,137067.052895328,16.1964773161794,13.7413985493324,360.663529381812,0.0504249085904955,0.0505243871041517,1.11132736242989,0.0499503674292613,0.0425295764941648,1.11077064580978,41751.1972576739,47737.8784403125,47601.9521222405,110.794978969406,125.080085973301,124.856808013463,0.874592642609289,0.997152652725405,0.885792315437457,0.998214920000249,46883801.0369419,16250636.3671695,0.944851257381812,382.978128051416,449.7049919029,380.041345267887,262.739163715969,266.452290881657,0.188436174458922,0.229138404091525,0.320727232223222,1.8690940510041,0.000835421888053467,0.135754270606451,0.15308793051182,0.124222557018344,1.35149272653834,0.00167084377610693,0.251490472649099,0.322573097615864,0.35745300437807,1.90091660600583,0.00668337510442774,0.245804188972683,0.312541190451103,0.146342990149514,1.6089154078839,0.00334168755221387
